Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-09990578-7;24/03/2020 08:17;RUA PROFESSOR ISAURO FERREIRA, Nº 683 - PORTO VELHO - DIVINOPOLIS;-201.469.319;-448.833.714;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28655;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 09:44
2020-09990588-0;24/03/2020 08:17;AVENIDA ANTONIO OLIMPIO DE MORAIS, Nº 179 - CENTRO - DIVINOPOLIS;-201.463.737;-448.896.629;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28710;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 10:22
2020-09990653-0;24/03/2020 08:25;AVENIDA PARANA, Nº 1320 - CATALAO - DIVINOPOLIS;;;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28793;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 09:12
2020-09990740-3;24/03/2020 08:33;RUA SAO SEBASTIAO, Nº 421 - AFONSO PENA - DIVINOPOLIS;-201.319.973;-448.872.229;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28703;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 09:39
2020-09990746-0;24/03/2020 08:36;RUA MINAS GERAIS, Nº 1378 - CENTRO - DIVINOPOLIS;-20.141.683;-448.976.111;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28880;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 10:04
2020-09990826-7;24/03/2020 08:45;RUA INCONFIDENTES, Nº 331 - VILA CRUZEIRO - DIVINOPOLIS;-20.135.839;-448.881.547;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28703;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 10:04
2020-09990863-3;24/03/2020 08:47;POVOADO LAGO DAS ROSEIRAS, Nº S/N - DIVINOPOLIS;-202.475.915;-447.704.967;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:48
2020-09990849-2;24/03/2020 08:48;RUA PERNAMBUCO, Nº 1297 - CENTRO - DIVINOPOLIS;-201.441.648;-448.985.983;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:48
2020-09990886-9;24/03/2020 08:49;RUA PERNAMBUCO, Nº 1280 - DIVINOPOLIS;-201.439.335;-448.985.514;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:48
2020-09990889-7;24/03/2020 08:50;RUA PERNAMBUCO, Nº 1287 - CENTRO - DIVINOPOLIS;-201.442.144;-448.984.392;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:55
2020-09990892-1;24/03/2020 08:52;RUA PERNAMBUCO / RUA ESPIRITO SANTO - DIVINOPOLIS;-201.442.161;-448.981.073;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:55
2020-09990964-0;24/03/2020 09:02;RUA PARAIBA, Nº 546 - CENTRO - DIVINOPOLIS;-201.406.121;-448.890.668;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;DISPEN-DISPENSADA PELO SOLICITANTE;Classificada;24/03/2020 10:56
2020-09990998-2;24/03/2020 09:09;RUA MINAS GERAIS, Nº 1207 - CENTRO - DIVINOPOLIS;-201.425.091;-448.958.733;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28880;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 10:11
2020-09991169-3;24/03/2020 09:30;RUA RIO DE JANEIRO / AVENIDA AMAZONAS - DIVINOPOLIS;-201.399.012;-448.955.101;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:56
2020-09991213-3;24/03/2020 09:31;RUA SAO PAULO / AVENIDA PARANA - DIVINOPOLIS;-201.404.411;-448.976.344;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:56
2020-09991293-2;24/03/2020 09:41;RUA ITAPECERICA, Nº 1415 - JARDIM NOVA AMERICA - DIVINOPOLIS;-201.362.275;-448.971.683;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:57
2020-09991328-5;24/03/2020 09:49;RUA BAMBUI, Nº 229 - IPIRANGA - DIVINOPOLIS;-201.418.038;-44.903.963;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:57
2020-09991394-0;24/03/2020 09:54;RUA PERNAMBUCO / AVENIDA ANTONIO OLIMPIO DE MORAIS - DIVINOPOLIS;-201.469.552;-448.897.711;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;DISPEN-DISPENSADA PELO SOLICITANTE;Classificada;24/03/2020 11:57
2020-09991418-6;24/03/2020 09:56;PRACA OLEGARIO MACIEL, Nº S/N - CENTRO - BOM DESPACHO;-197.343.053;-452.533.155;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 11:37
2020-09991494-4;24/03/2020 10:04;AVENIDA ANTONIO OLIMPIO DE MORAIS, Nº 889 - CENTRO - DIVINOPOLIS;-201.400.607;-448.873.361;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:58
2020-09991519-3;24/03/2020 10:09;PRACA DO MERCADO, Nº S/N - CENTRO - DIVINOPOLIS;-201.389.256;-448.869.515;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 11:59
2020-09991591-0;24/03/2020 10:14;AVENIDA AMAZONAS, Nº 840 - SIDIL - DIVINOPOLIS;;;G01330 - DESOBEDIENCIA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28710 / 28880;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 11:54
2020-09991712-3;24/03/2020 10:28;AVENIDA JK, Nº 1929 - BOM PASTOR - DIVINOPOLIS;-201.219.144;-448.836.167;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 12:06
2020-09991718-0;24/03/2020 10:29;AVENIDA RIO GRANDE DO SUL, Nº 253 - CENTRO - DIVINOPOLIS;-20.147.015;-448.943.688;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 12:07
2020-09991856-3;24/03/2020 10:47;AVENIDA PRIMEIRO DE JUNHO, Nº 831 - CENTRO - DIVINOPOLIS;-201.413.122;-448.860.214;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 12:08
2020-09991934-5;24/03/2020 10:56;RUA BAHIA, Nº 381 - DIVINOPOLIS;-201.458.154;-448.948.828;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 12:08
2020-09992022-0;24/03/2020 11:05;AVENIDA RIO GRANDE DO SUL / RUA MINAS GERAIS - DIVINOPOLIS;-201.433.851;-448.929.007;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 12:11
2020-09992043-0;24/03/2020 11:09;RUA ROUXINOIS, Nº 41 - SERRA VERDE - DIVINOPOLIS;-201.112.532;-449.015.744;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 12:14
2020-09992080-7;24/03/2020 11:11;AVENIDA VINTE E UM DE ABRIL, Nº 1125 - CENTRO - DIVINOPOLIS;-201.400.325;-448.887.262;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 12:11
2020-09992126-6;24/03/2020 11:17;AVENIDA GOVERNADOR MAGALHAES PINTO, Nº 600 - NITEROI - DIVINOPOLIS;-201.389.087;-448.740.018;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 12:14
2020-09992163-2;24/03/2020 11:22;AVENIDA PARANA, Nº 505 - CATALAO - DIVINOPOLIS;-201.516.423;-449.016.444;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;;Não;Não;Não;W09000-CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROL;Classificada;24/03/2020 12:15
2020-09993149-7;24/03/2020 13:38;RUA ROBERTO QUEIROZ CANCADO, Nº 893 - SAO JOSE - BOM DESPACHO;-197.544.418;-452.585.595;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 16:30
2020-09996651-8;24/03/2020 18:40;RUA JOSE JOSEFINO DA SILVA, Nº 230 - SION - DIVINOPOLIS;-201.341.661;-449.221.676;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;26493 / 26540;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 20:08
2020-09996646-8;24/03/2020 18:42;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.320.875;-452.547.201;Y11011 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;24/03/2020 23:37
2020-09996670-2;24/03/2020 18:42;RUA IBIRITE, Nº 490 - BOM PASTOR - DIVINOPOLIS;-201.212.857;-448.899.314;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28703 / 28710;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 18:59
2020-09996819-4;24/03/2020 18:59;AVENIDA PARANA / RUA JOAQUIM JANUARIO - DIVINOPOLIS;-201.551.258;-449.030.345;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;26493 / 26540;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 19:35
2020-09997701-0;24/03/2020 20:11;RUA SANTO ANTONIO DO MONTE, Nº 191 - ROSARIO - BOM DESPACHO;-197.446.265;-452.654.485;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/03/2020 23:47
2020-09997732-3;24/03/2020 20:14;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;Y12014 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TM-DELTA;Não;Não;Não;RAT;Classificada;24/03/2020 20:51
2020-09998358-4;24/03/2020 21:21;RUA VICENTE PORFIRIO OLIVEIRA, Nº 53 - VILA MARIA - PARA DE MINAS;-198.704.856;-445.920.869;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;21939;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/03/2020 05:26
2020-09998396-3;24/03/2020 21:25;RUA FRANCISCO PEREIRA SOBRINHO, Nº 655 - PAPA JOAO PAULO II - PARA DE MINAS;-198.507.817;-44.572.286;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;21939;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/03/2020 05:26
2020-10001817-4;25/03/2020 08:58;AVENIDA BANDEIRANTES, Nº S/N - JARDIM AMERICA - BOM DESPACHO;-19.755.764;-45.259.684;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);50 CIA PM/7 BPM/7 RPM;;Não;Não;Não;W99000-OUTROS TIPOS DE ROTINAS ADMINISTRATIVAS;Classificada;25/03/2020 09:06
2020-10002006-7;25/03/2020 09:21;PRACA DOUTOR AGENOR SOARES DOS SANTOS, Nº S/N - CENTRO - MORADA NOVA DE MINAS;-186.057.776;-453.561.569;Y07002 - OPERACAO PRESENCA (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21230;Não;Não;Não;RAT;Classificada;25/03/2020 11:47
2020-10005194-5;25/03/2020 12:52;PRACA SAO SEBASTIAO, Nº S/N - AFONSO PENA - DIVINOPOLIS;-201.315.845;-448.875.462;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28879 / 28703;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/03/2020 13:12
2020-10007154-1;25/03/2020 15:56;RODOVIA MG 164, Km 144 - DOM JOAQUIM - BOM DESPACHO;-197.588.043;-452.597.443;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/03/2020 17:49
2020-10007376-3;25/03/2020 16:17;AVENIDA ANA ROSA, Nº S/N - ANA ROSA - BOM DESPACHO;-197.395.756;-452.427.428;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;20891;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/03/2020 17:45
2020-10009381-4;25/03/2020 19:12;AVENIDA GUILHERMINO RODRIGUES DA COSTA, Nº 390 - DISTRITO ENGENHO DO RIBEIRO - BOM DESPACHO;-195.731.951;-453.037.394;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;21683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/03/2020 21:19
2020-10013470-6;26/03/2020 07:13;AVENIDA FERNAO DIAS, Nº 9 - CHICO MIRANDA - LAGOA DA PRATA;-200.436.917;-455.252.317;A07000 - COBERTURA POLICIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;25744;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/03/2020 14:16
2020-10014641-2;26/03/2020 09:41;AVENIDA DOUTOR ROBERTO DE MELO QUEIROZ, Nº S/N - JARDIM DOS ANJOS - BOM DESPACHO;;;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28735 / 19946;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/03/2020 10:10
2020-10016888-6;26/03/2020 14:15;RUA ITAMARANDIBA, Nº 230 - BOM PASTOR - DIVINOPOLIS;-201.260.001;-448.855.014;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28641;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/03/2020 01:47
2020-10017490-5;26/03/2020 15:00;RUA PARA DE MINAS, Nº 195 - ARAGUAIA - NOVA SERRANA;-198.802.417;-449.920.464;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);60 BPM/7 RPM;VIGILANCIA;Não;Não;Não;RAT;Classificada;26/03/2020 16:29
2020-10018153-0;26/03/2020 15:51;DISTRITO FREI ORLANDO, Nº S/N - MORADA NOVA DE MINAS;-188.381.733;-452.256.121;U99000 - OUTRAS DENUNCIA RECLAMACOES SOLICITACOES DEF SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;SEM-VP;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/03/2020 18:51
2020-10018944-6;26/03/2020 17:01;RUA GOIAS / AVENIDA PARANA - DIVINOPOLIS;-201.427.467;-448.984.998;Y07001 - OPERACAO DE BATIDA POLICIAL (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28882-COVI;Não;Não;Não;RAT;Classificada;26/03/2020 19:14
2020-10019921-6;26/03/2020 18:24;RUA SETE DE SETEMBRO, Nº 730 - BOM DESPACHO;;;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587 / 28072;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/03/2020 20:01
2020-10020888-0;26/03/2020 19:49;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;SUPER;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/03/2020 01:47
2020-10021945-7;26/03/2020 21:21;RUA BRASILIA, Nº 132 - CENTRO - CLAUDIO;-204.428.511;-447.605.899;A05000 - AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA (C) (Prioridade: 1 - Alta);139 CIA PM/23 BPM/7 RPM;20904;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/03/2020 22:25
2020-10022506-2;26/03/2020 22:24;RUA BRASILIA, Nº 132 - CENTRO - CLAUDIO;-204.428.511;-447.605.899;W04000 - NADA CONSTATADO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;20904;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/03/2020 22:25
2020-10024915-2;27/03/2020 07:06;PRACA EX COMBATENTES, Nº 8 - CENTRO - CLAUDIO;-204.430.309;-447.645.422;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/03/2020 08:05
2020-10025130-5;27/03/2020 07:39;AVENIDA HERNANI BOTTREL DE MOURA, Nº S/N - INDUSTRIAL - FORMIGA;-20.456.945;-454.526.599;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;SGT-ANDRE;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/03/2020 08:45
2020-10025283-6;27/03/2020 08:03;AVENIDA JOSE LEOPOLDINO, Nº 193 - AMAZONAS - ABAETE;-191.556.694;-454.364.774;Y11011 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28588;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/03/2020 22:09
2020-10025522-5;27/03/2020 08:25;AVENIDA PRIMEIRO DE JUNHO, Nº 420 - CENTRO - DIVINOPOLIS;-201.448.855;-448.871.008;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28498;Não;Não;Não;RAT;Classificada;27/03/2020 18:52
2020-10025958-0;27/03/2020 09:18;RODOVIA BR 354, Nº S/N - VILA CALCITA - ARCOS;-202.949.679;-455.459.132;Y11011 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;24682;Não;Não;Não;RAT;Classificada;27/03/2020 10:17
2020-10026316-9;27/03/2020 10:02;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/EM7RPM/7 RPM;TEN-CELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/03/2020 16:38
2020-10026442-3;27/03/2020 10:14;RUA JOSE DO PATROCINIO, Nº 429 - ALVORADA - FORMIGA;-204.771.587;-454.269.008;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;SGT-ANDRE;Não;Não;Não;RAT;Classificada;27/03/2020 12:23
2020-10028421-4;27/03/2020 14:18;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28867;Não;Não;Não;RAT;Classificada;27/03/2020 15:30
2020-10028942-7;27/03/2020 15:00;RUA DIAMANTINA, Nº 183 - CENTRO - CLAUDIO;-204.411.651;-447.603.407;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;RAT;Classificada;27/03/2020 22:33
2020-10029823-3;27/03/2020 16:08;AVENIDA ABILIO MACHADO, Nº 1157 - POR DO SOL - FORMIGA;-204.536.084;-454.435.364;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;S.ADRIANO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/03/2020 17:13
2020-10030147-7;27/03/2020 16:33;AVENIDA JK, Nº 1200 - SANTA CLARA - DIVINOPOLIS;-201.280.414;-448.827.687;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28879;Não;Não;Não;RAT;Classificada;27/03/2020 18:52
2020-10030293-9;27/03/2020 16:46;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TEN-JAIR;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/03/2020 18:51
2020-10031131-2;27/03/2020 17:55;AVENIDA INDALECIO ALVAREZ GONZALES, Nº 328 - BAMBUI;-200.150.113;-459.578.104;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;29016;Não;Não;Não;RAT;Classificada;27/03/2020 18:41
2020-10033686-8;27/03/2020 21:32;RUA SOLDADO DOMINGOS BRANDAO, Nº 630 - REALENGO - DIVINOPOLIS;-201.835.333;-448.969.851;E08042 - PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28733;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/03/2020 22:19
2020-10034167-6;27/03/2020 22:16;RUA CIRILO MACIEL, Nº 222 - CENTRO - LAGOA DA PRATA;-200.211.677;-455.463.013;B01131 - PERIGO DE CONTAGIO DE MOLESTIA GRAVE (C) (Prioridade: 2 - Média);107 CIA PM/7 BPM/7 RPM;26973;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/03/2020 04:16
2020-10038116-7;28/03/2020 08:15;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HT;Não;Não;Não;RAT;Classificada;28/03/2020 15:01
